,Ticker,company_name,sector,series,date of listing,paid up value,market lot,isin number,face value
738,KAVVERITEL,Kavveri Telecom Products Limited,Telecommunications - Equipment,EQ,29-JAN-2008,10,1,INE641C01019,10
739,KAYA,Kaya Limited,Miscellaneous,EQ,14-AUG-2015,10,1,INE587G01015,10
740,ALMONDZ,Almondz Global Securities Limited,,EQ,16-JUN-2008,6,1,INE326B01027,6
741,KCP,KCP Limited,Cement - Major,EQ,09-APR-1997,1,1,INE805C01028,1
742,AVADHSUGAR,Avadh Sugar & Energy Limited,Sugar,EQ,28-JUL-2017,10,1,INE349W01017,10
743,KDDL,KDDL Limited,Miscellaneous,EQ,23-MAR-2016,10,1,INE291D01011,10
744,KEC,KEC International Limited,Power - Transmission & Equipment,EQ,10-MAR-2006,2,1,INE389H01022,2
745,AARON,Aaron Industries Limited,Cables - Power & Others,BE,06-NOV-2020,10,1,INE721Z01010,10
746,ATFL,Agro Tech Foods Limited,Computers - Software Medium & Small,EQ,06-DEC-2002,10,1,INE209A01019,10
747,KENNAMET,Kennametal India Limited,Machine Tools,EQ,03-NOV-1994,10,1,INE717A01029,10
748,APOLLO,Apollo Micro Systems Limited,Computers - Software Medium & Small,EQ,22-JAN-2018,10,1,INE713T01010,10
749,KESORAMIND,Kesoram Industries Limited,Diversified,EQ,06-SEP-1995,10,1,INE087A01019,10
750,KKCL,Kewal Kiran Clothing Limited,Retail,EQ,13-APR-2006,10,1,INE401H01017,10
751,APTUS,Aptus Value Housing Finance India Limited,Finance - General,EQ,24-AUG-2021,2,1,INE852O01025,2
752,3MINDIA,3M India Limited,Leather Products,EQ,13-AUG-2004,10,1,INE470A01017,10
753,KHAICHEM,Khaitan Chemicals & Fertilizers Limited,Fertilisers,EQ,30-OCT-2020,1,1,INE745B01028,1
754,KHANDSE,Khandwala Securities Limited,Finance - General,EQ,07-FEB-2001,10,1,INE060B01014,10
755,AAREYDRUGS,Aarey Drugs & Pharmaceuticals Limited,Pharmaceuticals,EQ,06-AUG-2021,10,1,INE198H01019,10
756,CLEAN,Clean Science and Technology Limited,Plastics,EQ,19-JUL-2021,1,1,INE227W01023,1
757,KIOCL,KIOCL Limited,Steel - Sponge Iron,EQ,29-NOV-2016,10,1,INE880L01014,10
758,AARON,Aaron Industries Limited,Dyes & Pigments,BE,06-NOV-2020,10,1,INE721Z01010,10
759,HPL,HPL Electric & Power Limited,Electric Equipment,EQ,04-OCT-2016,10,1,INE495S01016,10
760,KECL,Kirloskar Electric Company Limited,Pumps,EQ,09-MAR-2010,10,1,INE134B01017,10
761,IMFA,Indian Metals & Ferro Alloys Limited,Steel - Pig Iron,EQ,23-JUL-2010,10,1,INE919H01018,10
762,KECL,Kirloskar Electric Company Limited,,EQ,09-MAR-2010,10,1,INE134B01017,10
763,GULFOILLUB,Gulf Oil Lubricants India Limited,Engines,EQ,31-JUL-2014,2,1,INE635Q01029,2
764,KITEX,Kitex Garments Limited,Textiles - Readymade Apparels,EQ,25-SEP-2012,1,1,INE602G01020,1
765,AMBIKCO,Ambika Cotton Mills Limited,Sugar,EQ,29-JAN-2008,10,1,INE540G01014,10
766,KNRCON,KNR Constructions Limited,Construction & Contracting - Civil,EQ,18-FEB-2008,2,1,INE634I01029,2
767,ADFFOODS,ADF Foods Limited,Food Processing,EQ,15-SEP-2010,10,1,INE982B01019,10
768,CAMLINFINE,Camlin Fine Sciences Limited,Diversified,EQ,20-JAN-2015,1,1,INE052I01032,1
769,KOPRAN,Kopran Limited,Pharmaceuticals,EQ,09-JUN-1999,10,1,INE082A01010,10
770,KOTAKBANK,Kotak Mahindra Bank Limited,Banks - Private Sector,EQ,20-DEC-1995,5,1,INE237A01028,5
771,KOTAKBANK,Kotak Mahindra Bank Limited,,EQ,20-DEC-1995,5,1,INE237A01028,5
772,KOTAKBANK,Kotak Mahindra Bank Limited,,EQ,20-DEC-1995,5,1,INE237A01028,5
773,KOTARISUG,Kothari Sugars And Chemicals Limited,Trading,EQ,13-DEC-2004,10,1,INE419A01022,10
774,HATSUN,Hatsun Agro Product Limited,Cigarettes,EQ,20-JUN-2014,1,1,INE473B01035,1
775,ANDHRSUGAR,The Andhra Sugars Limited,Sugar,EQ,01-NOV-1995,2,1,INE715B01021,2
776,INDRAMEDCO,Indraprastha Medical Corporation Limited,Hospitals & Medical Services,EQ,17-APR-1997,10,1,INE681B01017,10
777,ATFL,Agro Tech Foods Limited,,EQ,06-DEC-2002,10,1,INE209A01019,10
778,ASTRON,Astron Paper & Board Mill Limited,Textiles - Readymade Apparels,EQ,29-DEC-2017,10,1,INE646X01014,10
779,KRBL,KRBL Limited,Food Processing,EQ,21-JAN-2002,1,1,INE001B01026,1
780,KREBSBIO,Krebs Biochemicals and Industries Limited,Pharmaceuticals,EQ,03-JAN-1996,10,1,INE268B01013,10
781,A2ZINFRA,A2Z Infra Engineering Limited,Miscellaneous,EQ,23-DEC-2010,10,1,INE619I01012,10
782,KRISHANA,Krishana Phoschem Limited,Miscellaneous,EQ,22-AUG-2019,10,1,INE506W01012,10
783,KRITI,Kriti Industries (India) Limited,Plastics,EQ,01-NOV-2021,1,1,INE479D01038,1
784,DPWIRES,D P Wires Limited,,EQ,17-JAN-2020,10,1,INE864X01013,10
785,ROTO,Roto Pumps Limited,Pumps,EQ,21-APR-2022,2,1,INE535D01029,2
786,KSHITIJPOL,Kshitij Polyline Limited,,BE,27-JUL-2022,10,1,INE013801019,10
787,APTUS,Aptus Value Housing Finance India Limited,Finance - Investments,EQ,24-AUG-2021,2,1,INE852O01025,2
788,3IINFOLTD,3i Infotech Limited,Computers - Software,EQ,22-OCT-2021,10,1,INE748C01038,10
789,CLEAN,Clean Science and Technology Limited,,EQ,19-JUL-2021,1,1,INE227W01023,1
790,LAOPALA,La Opala RG Limited,Glass & Glass Products,EQ,16-MAR-2007,2,1,INE059D01020,2
791,AKSHAR,Akshar Spintex Limited,,EQ,23-MAY-2022,10,1,INE256Z01017,10
792,APTUS,Aptus Value Housing Finance India Limited,Finance - General,EQ,24-AUG-2021,2,1,INE852O01025,2
793,JKLAKSHMI,JK Lakshmi Cement Limited,Textiles - Machinery,EQ,19-JUN-2006,5,1,INE786A01032,5
794,JKLAKSHMI,JK Lakshmi Cement Limited,Fasteners,EQ,19-JUN-2006,5,1,INE786A01032,5
795,LAMBODHARA,Lambodhara Textiles Limited,Textiles - Spinning - Cotton Blended,EQ,04-FEB-2015,5,1,INE112F01022,5
796,LPDC,Landmark Property Development Company Limited,Construction & Contracting - Real Estate,EQ,12-AUG-2008,1,1,INE197J01017,1
797,LT,Larsen & Toubro Limited,Infrastructure - General,EQ,23-JUN-2004,2,1,INE018A01030,2
798,LASA,Lasa Supergenerics Limited,Miscellaneous,EQ,21-SEP-2017,10,1,INE670X01014,10
799,JYOTHYLAB,Jyothy Labs Limited,Pharmaceuticals,EQ,19-DEC-2007,1,1,INE668F01031,1
800,LAXMICOT,Laxmi Cotspin Limited,Miscellaneous,EQ,12-NOV-2021,10,1,INE801V01019,10
801,FINEORG,Fine Organic Industries Limited,Speciality Chemicals,EQ,02-JUL-2018,5,1,INE686Y01026,5
802,3IINFOLTD,3i Infotech Limited,Computers - Software Medium & Small,EQ,22-OCT-2021,10,1,INE748C01038,10
803,LEMONTREE,Lemon Tree Hotels Limited,Hotels,EQ,09-APR-2018,10,1,INE970X01018,10
804,ASIANTILES,Asian Granito India Limited,Miscellaneous,EQ,23-AUG-2007,10,1,INE022I01019,10
805,LGBBROSLTD,LG Balakrishnan & Bros Limited,Auto Ancillaries,EQ,30-MAR-2010,10,1,INE337A01034,10
806,BHARATFORG,Bharat Forge Limited,Castings & Forgings,EQ,04-APR-2003,2,1,INE465A01025,2
807,BAJAJCON,Bajaj Consumer Care Limited,Miscellaneous,EQ,18-AUG-2010,1,1,INE933K01021,1
808,LIBERTSHOE,Liberty Shoes Limited,Leather Products,EQ,27-SEP-1995,10,1,INE557B01019,10
809,ANSALHSG,Ansal Housing Limited,Finance - Housing,EQ,06-OCT-2006,10,1,INE880B01015,10
810,3MINDIA,3M India Limited,,EQ,13-AUG-2004,10,1,INE470A01017,10
811,LINC,Linc Limited,,EQ,09-MAR-2015,10,1,INE802B01019,10
812,AJANTPHARM,Ajanta Pharma Limited,Pharmaceuticals,EQ,29-MAY-2000,2,1,INE031B01049,2
813,3MINDIA,3M India Limited,Chemicals,EQ,13-AUG-2004,10,1,INE470A01017,10
814,LOKESHMACH,Lokesh Machines Limited,Machine Tools,BE,05-MAY-2006,10,1,INE397H01017,10
815,AMRUTANJAN,Amrutanjan Health Care Limited,Hospitals & Medical Services,EQ,02-JAN-2015,1,1,INE098F01031,1
816,LOVABLE,Lovable Lingerie Limited,Textiles - Readymade Apparels,EQ,24-MAR-2011,10,1,INE597L01014,10
817,CENTURYTEX,Century Textiles & Industries Limited,Textiles - Composite Mills,EQ,27-JUN-2003,10,1,INE055A01016,10
818,ADFFOODS,ADF Foods Limited,,EQ,15-SEP-2010,10,1,INE982B01019,10
819,ATFL,Agro Tech Foods Limited,Auto Ancillaries,EQ,06-DEC-2002,10,1,INE209A01019,10
820,LUMAXIND,Lumax Industries Limited,Auto Ancillaries,EQ,06-SEP-1995,10,1,INE162B01018,10
821,LUPIN,Lupin Limited,Pharmaceuticals,EQ,10-SEP-2001,2,1,INE326A01037,2
822,AARON,Aaron Industries Limited,Textiles - Processing,BE,06-NOV-2020,10,1,INE721Z01010,10
823,JYOTHYLAB,Jyothy Labs Limited,Pharmaceuticals,EQ,19-DEC-2007,1,1,INE668F01031,1
824,LYPSAGEMS,Lypsa Gems & Jewellery Limited,Diamond Cutting & Jewellery & Precious Metals,EQ,05-NOV-2013,10,1,INE142K01011,10
825,SRPL,Shree Ram Proteins Limited,Miscellaneous,EQ,23-SEP-2020,10,1,INE008Z01012,10
826,MAANALU,Maan Aluminium Limited,Aluminium,EQ,22-OCT-2007,10,1,INE215I01019,10
827,MACPOWER,Macpower CNC Machines Limited,Machine Tools,EQ,19-AUG-2020,10,1,INE155Z01011,10
828,DEVIT,Dev Information Technology Limited,Construction - Residential & Commercial Complexes,EQ,15-FEB-2022,10,1,INE060X01018,10
829,HINDCOPPER,Hindustan Copper Limited,,EQ,15-SEP-2010,5,1,INE531E01026,5
830,MADHAV,Madhav Marbles and Granites Limited,Ceramics & Granite,EQ,20-DEC-2007,10,1,INE925C01016,10
831,MADHUCON,Madhucon Projects Limited,Construction & Contracting - Civil,BE,05-OCT-2006,1,1,INE378D01032,1
832,BBL,Bharat Bijlee Limited,Diversified,EQ,21-NOV-2006,10,1,INE464A01028,10
833,MADRASFERT,Madras Fertilizers Limited,Fertilisers,EQ,25-JUL-1997,10,1,INE414A01015,10
834,AVADHSUGAR,Avadh Sugar & Energy Limited,Sugar,EQ,28-JUL-2017,10,1,INE349W01017,10
835,CREST,Crest Ventures Limited,Paper,EQ,27-DEC-2006,10,1,INE559D01011,10
836,MAHSCOOTER,Maharashtra Scooters Limited,Auto - 2 & 3 Wheelers,EQ,08-FEB-1995,10,1,INE288A01013,10
837,MAHSEAMLES,Maharashtra Seamless Limited,Steel - Tubes & Pipes,EQ,25-AUG-2004,5,1,INE271B01025,5
838,APEX,Apex Frozen Foods Limited,Finance - Leasing & Hire Purchase,EQ,04-SEP-2017,10,1,INE346W01013,10
839,MHLXMIRU,Mahalaxmi Rubtech Limited,Rubber,EQ,27-JAN-2022,10,1,INE112D01035,10
840,JINDALSTEL,Jindal Steel & Power Limited,Steel - CR & HR Strips,EQ,29-DEC-1999,1,1,INE749A01030,1
841,ATGL,Adani Total Gas Limited,Refineries,EQ,05-NOV-2018,1,1,INE399L01023,1
842,MAHESHWARI,Maheshwari Logistics Limited,Miscellaneous,EQ,15-APR-2019,10,1,INE263W01010,10
843,KOTAKBANK,Kotak Mahindra Bank Limited,Castings & Forgings,EQ,20-DEC-1995,5,1,INE237A01028,5
844,KOTAKBANK,Kotak Mahindra Bank Limited,Hotels,EQ,20-DEC-1995,5,1,INE237A01028,5
845,ABSLAMC,Aditya Birla Sun Life AMC Limited,Construction & Contracting - Civil,EQ,11-OCT-2021,5,1,INE404A01024,5
846,KOTAKBANK,Kotak Mahindra Bank Limited,Diversified,EQ,20-DEC-1995,5,1,INE237A01028,5
847,GAL,Gyscoal Alloys Limited,Mining & Minerals,EQ,27-OCT-2010,1,1,INE482J01021,1
848,ADVANIHOTR,Advani Hotels & Resorts (India) Limited,Miscellaneous,EQ,25-JUN-2007,2,1,INE199C01026,2
849,ASTRON,Astron Paper & Board Mill Limited,Paper,EQ,29-DEC-2017,10,1,INE646X01014,10
850,AARON,Aaron Industries Limited,Steel - Tubes & Pipes,BE,06-NOV-2020,10,1,INE721Z01010,10
851,A2ZINFRA,A2Z Infra Engineering Limited,Construction & Contracting - Civil,EQ,23-DEC-2010,10,1,INE619I01012,10
852,MANAKALUCO,Manaksia Aluminium Company Limited,Steel - Rolling,EQ,30-MAR-2015,1,1,INE859Q01017,1
853,MANAKALUCO,Manaksia Aluminium Company Limited,Aluminium,EQ,30-MAR-2015,1,1,INE859Q01017,1
854,MANAKALUCO,Manaksia Aluminium Company Limited,Steel - Medium & Small,EQ,30-MAR-2015,1,1,INE859Q01017,1
855,KSL,Kalyani Steels Limited,Steel - Large,EQ,19-MAY-2010,5,1,INE907A01026,5
856,MANALIPETC,Manali Petrochemicals Limited,Petrochemicals,EQ,06-DEC-2006,5,1,INE201A01024,5
857,CANFINHOME,Can Fin Homes Limited,Finance - Leasing & Hire Purchase,EQ,10-MAY-1995,2,1,INE477A01020,2
858,APCL,Anjani Portland Cement Limited,Cement - Major,EQ,10-APR-2017,10,1,INE071F01012,10
859,AAREYDRUGS,Aarey Drugs & Pharmaceuticals Limited,Pharmaceuticals,EQ,06-AUG-2021,10,1,INE198H01019,10
860,MANGALAM,Mangalam Drugs And Organics Limited,Chemicals,EQ,23-MAY-2005,10,1,INE584F01014,10
861,MANGALAM,Mangalam Drugs And Organics Limited,Iron & Steel,EQ,23-MAY-2005,10,1,INE584F01014,10
862,MANGCHEFER,Mangalore Chemicals & Fertilizers Limited,Fertilisers,EQ,22-OCT-2007,10,1,INE558B01017,10
863,MANORAMA,Manorama Industries Limited,Food Processing,EQ,01-JUL-2022,10,1,INE00VM01010,10
864,MANUGRAPH,Manugraph India Limited,Engineering,EQ,14-SEP-2006,2,1,INE867A01022,2
865,BANG,Bang Overseas Limited,Textiles - Spinning - Cotton Blended,EQ,20-FEB-2008,10,1,INE863I01016,10
866,AJMERA,Ajmera Realty & Infra India Limited,Construction & Contracting - Real Estate,EQ,16-JUN-2009,10,1,INE298G01027,10
867,MARICO,Marico Limited,Personal Care,EQ,01-MAY-1996,1,1,INE196A01026,1
868,HPL,HPL Electric & Power Limited,,EQ,04-OCT-2016,10,1,INE495S01016,10
869,AJANTPHARM,Ajanta Pharma Limited,Pharmaceuticals,EQ,29-MAY-2000,2,1,INE031B01049,2
870,JAYBARMARU,Jay Bharat Maruti Limited,Auto - Cars & Jeeps,EQ,03-JAN-1996,5,1,INE571B01028,5
871,ARMANFIN,Arman Financial Services Limited,Finance - General,EQ,14-JUN-2016,10,1,INE109C01017,10
872,BAJAJHLDNG,Bajaj Holdings & Investment Limited,Finance - General,EQ,15-MAR-1995,10,1,INE118A01012,10
873,MASTEK,Mastek Limited,Computers - Software,EQ,10-MAY-1995,5,1,INE759A01021,5
874,ANDHRSUGAR,The Andhra Sugars Limited,Sugar,EQ,01-NOV-1995,2,1,INE715B01021,2
875,ARMANFIN,Arman Financial Services Limited,Finance - Investments,EQ,14-JUN-2016,10,1,INE109C01017,10
876,CREST,Crest Ventures Limited,Packaging,EQ,27-DEC-2006,10,1,INE559D01011,10
877,MAYURUNIQ,Mayur Uniquoters Ltd,Plastics,EQ,25-SEP-2012,5,1,INE040D01038,5
878,MAZDA,Mazda Limited,Engineering,EQ,01-NOV-2016,10,1,INE885E01034,10
879,A2ZINFRA,A2Z Infra Engineering Limited,,EQ,23-DEC-2010,10,1,INE619I01012,10
880,MCLEODRUSS,Mcleod Russel India Limited,Plantations - Tea & Coffee,EQ,29-JUL-2005,5,1,INE942G01012,5
881,MBECL,Mcnally Bharat Engineering Company Limited,Engineering,BE,06-OCT-2006,10,1,INE748A01016,10
882,3MINDIA,3M India Limited,Miscellaneous,EQ,13-AUG-2004,10,1,INE470A01017,10
883,DBOL,Dhampur Bio Organics Limited,Pharmaceuticals,EQ,08-SEP-2022,10,1,INE0I3401014,10
884,INDOCO,Indoco Remedies Limited,Diversified,EQ,14-JAN-2005,2,1,INE873D01024,2
885,AMRUTANJAN,Amrutanjan Health Care Limited,Food & Drug Retailing,EQ,02-JAN-2015,1,1,INE098F01031,1
886,MEGASOFT,Megasoft Limited,,EQ,19-JUL-2007,10,1,INE933B01012,10
887,ADFFOODS,ADF Foods Limited,Food Processing,EQ,15-SEP-2010,10,1,INE982B01019,10
888,MFL,Meghmani Finechem Limited,Speciality Chemicals,EQ,18-AUG-2021,10,1,INE071N01016,10
889,MFL,Meghmani Finechem Limited,Pesticides & Agro Chemicals,EQ,18-AUG-2021,10,1,INE071N01016,10
890,CMSINFO,CMS Info Systems Limited,Computers - Software Medium & Small,EQ,31-DEC-2021,10,1,INE925R01014,10
891,MENONBE,Menon Bearings Limited,Bearings,EQ,09-MAR-2015,1,1,INE071D01033,1
892,A2ZINFRA,A2Z Infra Engineering Limited,Infrastructure - General,EQ,23-DEC-2010,10,1,INE619I01012,10
893,MERCATOR,Mercator Limited,Shipping,BE,20-JUN-2005,1,1,INE934B01028,1
894,METALFORGE,Metalyst Forgings Limited,Castings & Forgings,BZ,23-AUG-1995,10,1,INE425A01011,10
895,METROPOLIS,Metropolis Healthcare Limited,Hospitals & Medical Services,EQ,15-APR-2019,2,1,INE112L01020,2
896,BEL,Bharat Electronics Limited,Telecommunications - Equipment,EQ,19-JUL-2000,1,1,INE263A01024,1
897,DELTACORP,Delta Corp Limited,Auto Ancillaries,EQ,02-NOV-2007,1,1,INE124G01033,1
898,MINDTECK,Mindteck (India) Limited,Computers - Software,EQ,02-AUG-2016,10,1,INE110B01017,10
899,MIRZAINT,Mirza International Limited,Leather Products,EQ,28-APR-1999,2,1,INE771A01026,2
900,MIDHANI,Mishra Dhatu Nigam Limited,Miscellaneous,EQ,04-APR-2018,10,1,INE099Z01011,10
901,ABSLAMC,Aditya Birla Sun Life AMC Limited,Miscellaneous,EQ,11-OCT-2021,5,1,INE404A01024,5
902,METALFORGE,Metalyst Forgings Limited,Castings & Forgings,BZ,23-AUG-1995,10,1,INE425A01011,10
903,AARON,Aaron Industries Limited,Miscellaneous,BE,06-NOV-2020,10,1,INE721Z01010,10
904,BCP,B.C. Power Controls Ltd,Trading,EQ,19-AUG-2019,2,1,INE905P01028,2
905,AAREYDRUGS,Aarey Drugs & Pharmaceuticals Limited,Diversified,EQ,06-AUG-2021,10,1,INE198H01019,10
906,MOHITIND,Mohit Industries Limited,Textiles - Processing,EQ,14-MAR-2013,10,1,INE954E01012,10
907,MOIL,MOIL Limited,Mining & Minerals,EQ,15-DEC-2010,10,1,INE490G01020,10
908,MOKSH,Moksh Ornaments Limited,Miscellaneous,EQ,21-MAY-2021,2,1,INE514Y01020,2
909,ATFL,Agro Tech Foods Limited,,EQ,06-DEC-2002,10,1,INE209A01019,10
910,MOLDTECH,Mold-Tek Technologies Limited,Plastics,EQ,07-JUL-2016,2,1,INE835B01035,2
911,MONARCH,Monarch Networth Capital Limited,Finance - Investments,EQ,06-JAN-2022,10,1,INE903D01011,10
912,MONTECARLO,Monte Carlo Fashions Limited,Textiles - Readymade Apparels,EQ,19-DEC-2014,10,1,INE950M01013,10
913,MORARJEE,Morarjee Textiles Limited,Textiles - Spinning - Cotton Blended,EQ,14-SEP-2012,7,1,INE161G01027,7
914,MOREPENLAB,Morepen Laboratories Limited,Pharmaceuticals,EQ,24-NOV-1999,2,1,INE083A01026,2
915,MOTHERSON,Samvardhana Motherson International Limited,Auto Ancillaries,EQ,14-AUG-1996,1,1,INE775A01035,1
916,BINDALAGRO,Oswal Chemicals & Fertilizers Limited,Finance - General,EQ,28-AUG-1996,10,1,INE143A01010,10
917,ABFRL,Aditya Birla Fashion and Retail Limited,Finance - Leasing & Hire Purchase,EQ,17-JUL-2013,10,1,INE647O01011,10
918,MPHASIS,MphasiS Limited,Computers - Software,EQ,04-JUN-2004,10,1,INE356A01018,10
919,MPSLTD,MPS Limited,Printing & Stationery,EQ,21-JAN-2002,10,1,INE943D01017,10
920,MRF,MRF Limited,Tyres,EQ,18-SEP-1996,10,1,INE883A01011,10
921,MRO-TEK,MRO-TEK Realty Limited,Computers - Hardware,EQ,01-NOV-2000,5,1,INE398B01018,5
922,JINDALSTEL,Jindal Steel & Power Limited,Steel - Sponge Iron,EQ,29-DEC-1999,1,1,INE749A01030,1
923,MTEDUCARE,MT Educare Limited,Computers - Software - Training,EQ,12-APR-2012,10,1,INE472M01018,10
924,MUKANDLTD,Mukand Limited,Steel - Medium & Small,EQ,23-FEB-2004,10,1,INE304A01026,10
925,MUKTAARTS,Mukta Arts Limited,Media & Entertainment,EQ,12-SEP-2000,5,1,INE374B01019,5
926,ATULAUTO,Atul Auto Limited,Auto Ancillaries,EQ,26-JUN-2013,5,1,INE951D01028,5
927,MUNJALAU,Munjal Auto Industries Limited,Auto Ancillaries,EQ,19-JUL-2006,2,1,INE672B01032,2
928,MURUDCERA,Murudeshwar Ceramics Limited,Ceramics & Granite,EQ,28-MAY-2004,10,1,INE692B01014,10
929,RADIOCITY,Music Broadcast Limited,Media & Entertainment,EQ,17-MAR-2017,2,1,INE919I01024,2
930,MUTHOOTCAP,Muthoot Capital Services Limited,Finance - Investments,EQ,24-AUG-2015,10,1,INE296G01013,10
931,APTUS,Aptus Value Housing Finance India Limited,Finance - Investments,EQ,24-AUG-2021,2,1,INE852O01025,2
932,AARON,Aaron Industries Limited,Pesticides & Agro Chemicals,BE,06-NOV-2020,10,1,INE721Z01010,10
933,DHUNINV,Dhunseri Investments Limited,Plantations - Tea & Coffee,EQ,18-MAR-2011,10,1,INE320L01011,10
934,NAGAFERT,Nagarjuna Fertilizers and Chemicals Limited,Fertilisers,BE,15-JUN-2016,1,1,INE454M01024,1
935,NAGREEKCAP,Nagreeka Capital & Infrastructure Limited,Finance - Investments,EQ,18-SEP-2007,5,1,INE245I01016,5
936,NAGREEKCAP,Nagreeka Capital & Infrastructure Limited,Textiles - Spinning - Cotton Blended,EQ,18-SEP-2007,5,1,INE245I01016,5
937,5PAISA,5Paisa Capital Limited,Finance - Investments,EQ,16-NOV-2017,10,1,INE618L01018,10
938,NAHARCAP,Nahar Capital and Financial Services Limited,Textiles - Composite Mills,EQ,11-MAR-2008,5,1,INE049I01012,5
939,JINDALPOLY,Jindal Poly Films Limited,Textiles - Spinning - Cotton Blended,EQ,21-JAN-2002,10,1,INE197D01010,10
940,BASML,Bannari Amman Spinning Mills Limited,Textiles - Hosiery & Knitwear,EQ,14-NOV-2005,5,1,INE186H01022,5
941,BCG,Brightcom Group Limited,Food Processing,EQ,08-MAY-2015,2,1,INE425B01027,2
942,BLKASHYAP,B. L. Kashyap and Sons Limited,Finance - General,EQ,17-MAR-2006,1,1,INE350H01032,1
943,NDL,Nandan Denim Limited,Textiles - Denim,EQ,23-MAR-2012,10,1,INE875G01030,10
944,JAIPURKURT,Nandani Creation Limited,Textiles - Readymade Apparels,EQ,02-SEP-2021,10,1,INE696V01013,10
945,NH,Narayana Hrudayalaya Ltd.,Hospitals & Medical Services,EQ,06-JAN-2016,10,1,INE410P01011,10
946,AJANTPHARM,Ajanta Pharma Limited,Pharmaceuticals,EQ,29-MAY-2000,2,1,INE031B01049,2
947,NATHBIOGEN,Nath Bio-Genes (India) Limited,Pharmaceuticals,EQ,28-JAN-2014,10,1,INE448G01010,10
948,HINDNATGLS,Hindusthan National Glass & Industries Limited,Steel - GP & GC Sheets,BE,15-APR-2009,2,1,INE952A01022,2
949,NAVA,NAVA LIMITED,Diversified,EQ,03-APR-1996,2,1,INE725A01022,2
950,NAVINFLUOR,Navin Fluorine International Limited,Chemicals,EQ,01-JUN-2007,2,1,INE048G01026,2
951,DELTACORP,Delta Corp Limited,Transport & Logistics,EQ,02-NOV-2007,1,1,INE124G01033,1
952,NAVNETEDUL,Navneet Education Limited,Printing & Stationery,EQ,08-FEB-1995,2,1,INE060A01024,2
953,ADVANIHOTR,Advani Hotels & Resorts (India) Limited,Infrastructure - General,EQ,25-JUN-2007,2,1,INE199C01026,2
954,AGARIND,Agarwal Industrial Corporation Limited,Finance - General,EQ,26-MAY-2014,10,1,INE204E01012,10
955,NCC,NCC Limited,Construction & Contracting - Civil,EQ,14-OCT-2003,2,1,INE868B01028,2
956,AARON,Aaron Industries Limited,Cement - Mini,BE,06-NOV-2020,10,1,INE721Z01010,10
957,ATULAUTO,Atul Auto Limited,,EQ,26-JUN-2013,5,1,INE951D01028,5
958,ABSLAMC,Aditya Birla Sun Life AMC Limited,Pharmaceuticals,EQ,11-OCT-2021,5,1,INE404A01024,5
959,NELCAST,Nelcast Limited,Castings & Forgings,EQ,27-JUN-2007,2,1,INE189I01024,2
960,NELCO,NELCO Limited,Telecommunications - Equipment,EQ,28-MAY-2003,10,1,INE045B01015,10
961,NEOGEN,Neogen Chemicals Limited,Chemicals,EQ,08-MAY-2019,10,1,INE136S01016,10
962,NESTLEIND,Nestle India Limited,Food Processing,EQ,08-JAN-2010,10,1,INE239A01016,10
963,BRNL,Bharat Road Network Limited,Media & Entertainment,EQ,18-SEP-2017,10,1,INE727S01012,10
964,NEULANDLAB,Neuland Laboratories Limited,Pharmaceuticals,EQ,13-OCT-2008,10,1,INE794A01010,10
965,3MINDIA,3M India Limited,Miscellaneous,EQ,13-AUG-2004,10,1,INE470A01017,10
966,CALSOFT,California Software Company Limited,Computers - Software,EQ,28-JUN-2000,10,1,INE526B01014,10
967,NEXTMEDIA,Next Mediaworks Limited,Media & Entertainment,EQ,04-APR-2001,10,1,INE747B01016,10
968,CAMLINFINE,Camlin Fine Sciences Limited,Pharmaceuticals,EQ,20-JAN-2015,1,1,INE052I01032,1
969,NHPC,NHPC Limited,Power - Generation & Distribution,EQ,01-SEP-2009,10,1,INE848E01016,10
970,NIITLTD,NIIT Limited,Computers - Software - Training,EQ,16-AUG-2004,2,1,INE161A01038,2
971,A2ZINFRA,A2Z Infra Engineering Limited,,EQ,23-DEC-2010,10,1,INE619I01012,10
972,NILAINFRA,Nila Infrastructures Limited,,EQ,21-MAY-2015,1,1,INE937C01029,1
973,NILKAMAL,Nilkamal Limited,Plastics,EQ,01-NOV-1995,10,1,INE310A01015,10
974,INDNIPPON,India Nippon Electricals Limited,Miscellaneous,EQ,07-MAY-1997,5,1,INE092B01025,5
975,INDNIPPON,India Nippon Electricals Limited,,EQ,07-MAY-1997,5,1,INE092B01025,5
976,INDNIPPON,India Nippon Electricals Limited,,EQ,07-MAY-1997,5,1,INE092B01025,5
977,NITCO,Nitco Limited,Ceramics & Granite,EQ,21-MAR-2006,10,1,INE858F01012,10
978,NITINSPIN,Nitin Spinners Limited,Textiles - Spinning - Cotton Blended,EQ,02-FEB-2006,10,1,INE229H01012,10
979,NITIRAJ,Nitiraj Engineers Limited,Engineering,EQ,22-APR-2021,10,1,INE439T01012,10
980,AARON,Aaron Industries Limited,Edible Oils & Solvent Extraction,BE,06-NOV-2020,10,1,INE721Z01010,10
981,3MINDIA,3M India Limited,Power - Generation & Distribution,EQ,13-AUG-2004,10,1,INE470A01017,10
982,NMDC,NMDC Limited,Mining & Minerals,EQ,03-MAR-2008,1,1,INE584A01023,1
983,NOCIL,NOCIL Limited,Petrochemicals,EQ,17-JAN-1996,10,1,INE163A01018,10
